time,EMA
2017-04-24,1219.7814
2017-04-21,1214.4532
2017-04-20,1211.0324
2017-04-19,1206.7306
2017-04-18,1202.8128
2017-04-17,1199.1352
2017-04-13,1192.6547
2017-04-12,1184.6236
2017-04-11,1176.1734
2017-04-10,1167.8022
2017-04-07,1160.6761
2017-04-06,1156.6684
2017-04-05,1152.2440
2017-04-03,1150.0276
2017-03-31,1146.5673
2017-03-30,1143.6691
2017-03-29,1139.8132
2017-03-28,1135.3830
2017-03-27,1129.2023
2017-03-24,1123.5341
2017-03-23,1117.6430
2017-03-22,1110.7001
2017-03-21,1105.6370
2017-03-20,1098.3462
2017-03-17,1089.9615
2017-03-16,1082.7785
2017-03-15,1074.7815
2017-03-14,1068.5322
2017-03-10,1062.6251
2017-03-09,1059.3014
2017-03-08,1056.2700
2017-03-07,1053.8616
2017-03-06,1054.0365
2017-03-03,1055.9667
2017-03-02,1057.2579
2017-03-01,1058.2956
2017-02-28,1056.5004
2017-02-27,1051.1530
2017-02-23,1047.1954
2017-02-22,1045.0002
2017-02-21,1041.4002
2017-02-20,1035.6897
2017-02-17,1028.8834
2017-02-16,1022.5711
2017-02-15,1015.2997
2017-02-14,1012.6944
2017-02-13,1007.8517
2017-02-10,1002.5466
2017-02-09,997.1568
2017-02-08,992.4627
2017-02-07,986.3746
2017-02-06,978.6140
2017-02-03,968.7734
2017-02-02,960.5653
2017-02-01,950.6933
2017-01-31,938.4715
2017-01-30,928.1843
2017-01-27,914.9195
2017-01-25,906.5321
2017-01-24,896.6775
2017-01-23,893.2278
2017-01-20,889.4360
2017-01-19,887.5556
2017-01-18,883.5509
2017-01-17,878.6984
2017-01-16,875.1614
2017-01-13,870.7783
2017-01-12,867.6182
2017-01-11,865.0675
2017-01-10,861.8482
2017-01-09,857.8428
2017-01-06,855.8262
2017-01-05,853.4501
2017-01-04,848.7132
2017-01-03,846.4409
2017-01-02,842.5189
2016-12-30,839.6314
2016-12-29,839.6716
2016-12-28,840.4317
2016-12-27,842.5561
2016-12-26,845.9989
2016-12-23,849.8198
2016-12-22,854.1482
2016-12-21,863.4059
2016-12-20,871.3171
2016-12-19,878.2399
2016-12-16,884.0915
2016-12-15,887.6275
2016-12-14,891.2672
2016-12-13,896.0953
2016-12-12,902.2738
2016-12-09,908.3237
2016-12-08,909.6788
2016-12-07,909.5450
2016-12-06,911.3550
2016-12-05,912.6713
2016-12-02,913.7261
2016-12-01,916.7552
2016-11-30,917.0294
2016-11-29,916.7799
2016-11-28,917.6620
2016-11-25,921.7632
2016-11-24,926.4015
2016-11-23,937.4490
2016-11-22,946.8173
2016-11-21,956.3033
2016-11-18,969.3090
2016-11-17,978.8204
2016-11-16,990.2752
2016-11-15,1000.0884
2016-11-11,1019.6766
2016-11-10,1036.7110
2016-11-09,1047.9859
2016-11-08,1060.5791
2016-11-07,1068.6559
2016-11-04,1076.5670
2016-11-03,1085.2425
2016-11-02,1091.0575
2016-11-01,1098.3530
2016-10-28,1102.2060
2016-10-27,1105.2856
2016-10-26,1105.2998
2016-10-25,1100.6104
2016-10-24,1096.3062
2016-10-21,1092.9331
2016-10-20,1088.6524
2016-10-19,1085.2790
2016-10-18,1081.7978
2016-10-17,1078.2345
2016-10-14,1078.1749
2016-10-13,1079.9302
2016-10-10,1082.5597
2016-10-07,1083.4344
2016-10-06,1083.4485
2016-10-05,1084.0378
2016-10-04,1085.2366
2016-10-03,1085.3509
2016-09-30,1085.1510
2016-09-29,1088.1564
2016-09-28,1093.5623
2016-09-27,1092.2058
2016-09-26,1091.3748
2016-09-23,1088.1300
2016-09-22,1084.0384
2016-09-21,1079.4741
2016-09-20,1080.5187
2016-09-19,1081.0891
2016-09-16,1081.4827
2016-09-15,1080.9019
2016-09-14,1079.4600
2016-09-12,1076.8927
2016-09-09,1075.0708
2016-09-08,1066.9362
2016-09-07,1056.9874
2016-09-06,1048.3576
2016-09-02,1040.0900
2016-09-01,1032.3479
2016-08-31,1023.6308
2016-08-30,1015.3814
2016-08-29,1008.8742
2016-08-26,1001.8536
2016-08-25,996.9782
2016-08-24,993.7054
2016-08-23,992.5460
2016-08-22,991.5287
2016-08-19,988.8760
2016-08-18,985.8913
2016-08-17,982.9820
2016-08-16,979.1864
2016-08-12,974.9018
2016-08-11,970.8188
2016-08-10,967.9066
2016-08-09,964.4947
2016-08-08,958.9531
2016-08-05,954.2734
2016-08-04,948.3537
2016-08-03,943.1615
2016-08-02,937.0606
2016-08-01,920.3912
2016-07-29,899.0976
2016-07-28,884.7163
2016-07-27,869.1781
2016-07-26,857.7247
2016-07-25,844.2915
2016-07-22,838.6559
2016-07-21,833.8449
2016-07-20,829.9375
2016-07-19,826.3394
2016-07-18,822.2551
2016-07-15,816.1988
2016-07-14,810.6882
2016-07-13,804.6575
2016-07-12,798.9940
2016-07-11,792.3055
2016-07-08,785.4792
2016-07-07,781.9602
2016-07-05,779.0860
2016-07-04,775.1061
2016-07-01,770.3926
2016-06-30,765.6476
2016-06-29,762.1457
2016-06-28,761.5095
2016-06-27,761.0626
2016-06-24,760.3329
2016-06-23,760.5727
2016-06-22,759.6545
2016-06-21,759.7392
2016-06-20,759.6939
2016-06-17,760.3727
2016-06-16,761.2482
2016-06-15,761.5817
2016-06-14,761.2524
2016-06-13,762.5632
2016-06-10,763.9120
2016-06-09,764.0948
2016-06-08,763.3580
2016-06-07,761.9730
2016-06-06,761.0923
2016-06-03,759.3404
2016-06-02,756.0904
2016-06-01,752.0268
2016-05-31,750.7249
2016-05-30,750.0086
2016-05-27,748.5063
2016-05-26,746.5738
2016-05-25,746.5653
2016-05-24,746.1632
2016-05-23,744.4661
2016-05-20,742.3036
2016-05-19,738.5719
2016-05-18,734.8932
2016-05-17,730.5082
2016-05-16,725.8186
2016-05-13,720.5547
2016-05-12,716.2605
2016-05-11,711.1248
2016-05-10,707.2531
2016-05-09,703.4693
2016-05-06,699.9255
2016-05-05,697.2319
2016-05-04,695.3110
2016-05-03,695.3790
2016-05-02,695.1063
2016-04-29,694.0738
2016-04-28,695.2163
2016-04-27,695.0891
2016-04-26,695.1590
2016-04-25,694.6757
2016-04-22,695.6916
2016-04-21,695.5033
2016-04-20,695.1963
2016-04-18,692.4154
2016-04-13,688.3223
2016-04-12,682.6836
2016-04-11,677.6039
2016-04-08,673.0801
2016-04-07,669.0280
2016-04-06,665.9215
2016-04-05,662.7848
2016-04-04,660.6222
2016-04-01,657.8993
2016-03-31,654.7618
2016-03-30,650.7452
2016-03-29,647.7815
2016-03-28,645.9095
2016-03-23,643.3832
2016-03-22,638.7177
2016-03-21,636.1985
2016-03-18,633.0752
2016-03-17,629.8842
2016-03-16,626.8836
2016-03-15,624.6313
2016-03-14,622.3036
2016-03-11,619.1682
2016-03-10,617.0790
2016-03-09,614.5973
2016-03-08,611.7286
2016-03-04,610.0737
2016-03-03,607.7604
2016-03-02,606.4368
2016-03-01,603.1491
2016-02-29,601.2911
2016-02-26,602.1907
2016-02-25,604.4992
2016-02-24,607.6617
2016-02-23,610.2504
2016-02-22,612.5078
2016-02-19,613.7428
2016-02-18,614.6762
2016-02-17,614.4427
2016-02-16,615.0009
2016-02-15,616.6846
2016-02-12,615.5277
2016-02-11,617.1001
2016-02-10,617.2207
2016-02-09,614.0244
2016-02-08,609.3228
2016-02-05,603.7220
2016-02-04,596.6843
2016-02-03,592.7201
2016-02-02,587.9485
2016-02-01,588.4741
2016-01-29,587.0593
2016-01-28,586.6624
2016-01-27,587.6732
2016-01-25,587.1882
2016-01-22,587.4175
2016-01-21,587.9520
2016-01-20,589.5059
2016-01-19,592.1818
2016-01-18,595.1014
2016-01-15,599.8863
2016-01-14,600.1628
2016-01-13,599.4252
2016-01-12,598.4857
2016-01-11,596.3005
2016-01-08,592.7248
2016-01-07,588.6479
2016-01-06,586.2640
2016-01-05,583.4187
2016-01-04,581.6748
2016-01-01,579.1838
2015-12-31,576.0757
2015-12-30,573.4185
2015-12-29,570.8078
2015-12-28,567.7812
2015-12-24,565.2777
2015-12-23,562.9043
2015-12-22,559.8742
2015-12-21,556.7078
2015-12-18,553.5591
2015-12-17,550.7322
2015-12-16,548.4593
2015-12-15,547.2313
2015-12-14,545.8909
2015-12-11,546.1068
2015-12-10,545.4738
2015-12-09,544.6437
2015-12-08,544.1614
2015-12-07,543.3600
2015-12-04,542.9089
2015-12-03,542.6541
2015-12-02,541.4508
2015-12-01,539.8225
2015-11-30,537.7728
2015-11-27,536.4125
2015-11-26,534.1602
2015-11-24,531.8949
2015-11-23,529.4333
2015-11-20,527.2826
2015-11-19,525.4661
2015-11-18,523.7935
2015-11-17,523.6923
2015-11-16,523.7705
2015-11-13,523.4342
2015-11-10,522.8689
2015-11-09,521.8798
2015-11-06,520.3677
2015-11-05,519.4216
2015-11-04,518.1171
2015-11-03,516.3968
2015-11-02,515.5780
2015-10-30,514.9352
2015-10-29,514.2489
2015-10-28,514.1124
2015-10-27,513.4574
2015-10-26,511.5272
2015-10-23,509.6548
