time,ADX
2017-05-15,45.0233
2017-05-12,45.1665
2017-05-11,45.3172
2017-05-10,45.5210
2017-05-09,45.2983
2017-05-08,45.1908
2017-05-05,45.3062
2017-05-04,45.5238
2017-05-03,45.1933
2017-05-02,44.8453
2017-04-28,44.1630
2017-04-27,42.8573
2017-04-26,41.4828
2017-04-25,40.0858
2017-04-24,38.7196
2017-04-21,37.3892
2017-04-20,36.2883
2017-04-19,35.2966
2017-04-18,34.3649
2017-04-17,33.2736
2017-04-13,32.2491
2017-04-12,31.1370
2017-04-11,29.7799
2017-04-10,28.3596
2017-04-07,26.8646
2017-04-06,25.0748
2017-04-05,23.3314
2017-04-03,21.5082
2017-03-31,19.8928
2017-03-30,19.1153
2017-03-29,18.7275
2017-03-28,18.3702
2017-03-27,18.1886
2017-03-24,18.0098
2017-03-23,17.6585
2017-03-22,17.2904
2017-03-21,17.0265
2017-03-20,16.1854
2017-03-17,15.4738
2017-03-16,14.4761
2017-03-15,13.0719
2017-03-14,11.8087
2017-03-10,10.4791
2017-03-09,10.5359
2017-03-08,11.0768
2017-03-07,11.4715
2017-03-06,11.6177
2017-03-03,11.9606
2017-03-02,12.5324
2017-03-01,12.7815
2017-02-28,13.3429
2017-02-27,13.9338
2017-02-23,14.5559
2017-02-22,14.9609
2017-02-21,15.6669
2017-02-20,16.4220
2017-02-17,17.2168
2017-02-16,18.0439
2017-02-15,18.9146
2017-02-14,19.5965
2017-02-13,20.0468
2017-02-10,20.5207
2017-02-09,20.7448
2017-02-08,20.9806
2017-02-07,21.0004
2017-02-06,21.0659
2017-02-03,20.9790
2017-02-02,21.0907
2017-02-01,20.9277
2017-01-31,20.7561
2017-01-30,21.2431
2017-01-27,21.5024
2017-01-25,21.7754
2017-01-24,22.3599
2017-01-23,23.4589
2017-01-20,24.4583
2017-01-19,25.3464
2017-01-18,25.3402
2017-01-17,25.2382
2017-01-16,25.3252
2017-01-13,25.6113
2017-01-12,25.9125
2017-01-11,26.4056
2017-01-10,27.6930
2017-01-09,28.5447
2017-01-06,29.4411
2017-01-05,30.6869
2017-01-04,31.8059
2017-01-03,32.5122
2017-01-02,33.0173
2016-12-30,33.3106
2016-12-29,33.1894
2016-12-28,33.0252
2016-12-27,33.0704
2016-12-26,32.9604
2016-12-23,32.2353
2016-12-22,31.3950
2016-12-21,30.6718
2016-12-20,30.3220
2016-12-19,29.9752
2016-12-16,29.6102
2016-12-15,29.4225
2016-12-14,29.2248
2016-12-13,29.1622
2016-12-12,29.2268
2016-12-09,29.1492
2016-12-08,29.0978
2016-12-07,29.0746
2016-12-06,29.0368
2016-12-05,29.1172
2016-12-02,28.9489
2016-12-01,28.8327
2016-11-30,28.9624
2016-11-29,28.8365
2016-11-28,28.1689
2016-11-25,27.4660
2016-11-24,26.7262
2016-11-23,25.7033
2016-11-22,24.7100
2016-11-21,23.0428
2016-11-18,21.5543
2016-11-17,20.1964
2016-11-16,18.7671
2016-11-15,17.2626
2016-11-11,15.7820
2016-11-10,14.4373
2016-11-09,13.1616
2016-11-08,11.3664
2016-11-07,10.5542
2016-11-04,9.8516
2016-11-03,9.1649
2016-11-02,9.2665
2016-11-01,9.1413
2016-10-28,9.6031
2016-10-27,10.1031
2016-10-26,10.5872
2016-10-25,10.8561
2016-10-24,10.9373
2016-10-21,10.8945
2016-10-20,10.6201
2016-10-19,10.4748
2016-10-18,10.4789
2016-10-17,10.6236
2016-10-14,11.0032
2016-10-13,11.5034
2016-10-10,11.5763
2016-10-07,11.9718
2016-10-06,12.2400
2016-10-05,12.6111
2016-10-04,12.8483
2016-10-03,13.1473
2016-09-30,13.3361
2016-09-29,12.7616
2016-09-28,12.2879
2016-09-27,12.0899
2016-09-26,11.8814
2016-09-23,12.1943
2016-09-22,12.6028
2016-09-21,13.2135
2016-09-20,13.5159
2016-09-19,13.7279
2016-09-16,13.9509
2016-09-15,14.2874
2016-09-14,14.1890
2016-09-12,14.0855
2016-09-09,14.0357
2016-09-08,14.5785
2016-09-07,15.1281
2016-09-06,15.8022
2016-09-02,16.4110
2016-09-01,16.7666
2016-08-31,17.4081
2016-08-30,18.0833
2016-08-29,17.8474
2016-08-26,17.1971
2016-08-25,16.4801
2016-08-24,16.2330
2016-08-23,16.2147
2016-08-22,16.1953
2016-08-19,16.4521
2016-08-18,16.6216
2016-08-17,16.8069
2016-08-16,17.1949
2016-08-12,17.5219
2016-08-11,17.9650
2016-08-10,17.9718
2016-08-09,18.2029
2016-08-08,18.6305
2016-08-05,19.2288
2016-08-04,19.6994
2016-08-03,19.7845
2016-08-02,20.0061
2016-08-01,20.5235
2016-07-29,21.0682
2016-07-28,21.6154
2016-07-27,21.9672
2016-07-26,21.6897
2016-07-25,21.6772
2016-07-22,21.8095
2016-07-21,22.1411
2016-07-20,22.4901
2016-07-19,22.4933
2016-07-18,22.5264
2016-07-15,22.4683
2016-07-14,22.5164
2016-07-13,22.9289
2016-07-12,23.3266
2016-07-11,23.6866
2016-07-08,23.9837
2016-07-07,24.4288
2016-07-05,24.3539
2016-07-04,24.1756
2016-07-01,24.0492
2016-06-30,24.2803
2016-06-29,25.0766
2016-06-28,26.0670
2016-06-27,27.1703
2016-06-24,28.5537
