time,RSI
2015-12-21,68.6025
2015-12-18,66.8260
2015-12-17,64.3260
2015-12-16,60.0084
2015-12-15,59.9480
2015-12-14,53.1781
2015-12-11,57.9569
2015-12-10,58.7074
2015-12-09,56.9408
2015-12-08,58.4047
2015-12-07,56.6916
2015-12-04,55.7205
2015-12-03,60.6027
2015-12-02,62.2814
2015-12-01,63.6854
2015-11-30,60.6326
2015-11-27,64.9221
2015-11-26,64.2018
2015-11-24,64.0702
2015-11-23,62.2870
2015-11-20,60.4534
2015-11-19,59.3298
2015-11-18,52.6719
2015-11-17,51.8578
2015-11-16,53.8139
2015-11-13,54.7124
2015-11-10,56.3944
2015-11-09,58.3549
2015-11-06,55.8296
2015-11-05,57.0020
2015-11-04,58.2515
2015-11-03,54.5731
2015-11-02,53.6335
2015-10-30,53.5492
2015-10-29,51.3916
2015-10-28,53.2977
2015-10-27,58.2044
2015-10-26,57.3981
2015-10-23,56.7558
2015-10-21,59.9831
2015-10-20,58.7280
2015-10-19,48.0730
2015-10-16,46.8733
2015-10-15,46.7301
2015-10-14,44.7032
2015-10-13,46.0362
2015-10-12,45.5533
2015-10-09,46.4854
2015-10-08,48.6137
2015-10-07,51.0196
2015-10-06,52.3060
2015-10-05,53.5730
2015-10-01,50.5601
2015-09-30,50.5339
2015-09-29,50.9014
2015-09-28,40.6282
2015-09-24,41.6161
2015-09-23,41.3028
2015-09-22,40.5748
2015-09-21,43.1826
2015-09-18,44.4766
2015-09-16,51.6301
2015-09-15,53.2443
2015-09-14,50.2269
2015-09-11,45.8039
2015-09-10,46.4770
2015-09-09,46.4147
2015-09-08,44.9920
2015-09-07,45.4489
2015-09-04,46.6413
