time,ADX
2017-02-09,28.4489
2017-02-08,27.5231
2017-02-07,26.6885
2017-02-06,25.6598
2017-02-03,24.5770
2017-02-02,23.4831
2017-02-01,22.3243
2017-01-31,21.1044
2017-01-30,20.1979
2017-01-27,19.3621
2017-01-25,18.5200
2017-01-24,18.1070
2017-01-23,18.7922
2017-01-20,19.4739
2017-01-19,19.7231
2017-01-18,20.0495
2017-01-17,20.6256
2017-01-16,21.2320
2017-01-13,22.0444
2017-01-12,22.5082
2017-01-11,22.8240
2017-01-10,22.8606
2017-01-09,22.8190
2017-01-06,22.7832
2017-01-05,22.7948
2017-01-04,22.6095
2017-01-03,22.4145
2017-01-02,22.2598
2016-12-30,22.2919
2016-12-29,22.9210
2016-12-28,23.3964
2016-12-27,23.5478
2016-12-26,23.4273
2016-12-23,22.9833
2016-12-22,22.5425
2016-12-21,22.1461
2016-12-20,21.9831
2016-12-19,21.7112
2016-12-16,21.6366
2016-12-15,21.8676
2016-12-14,22.0202
2016-12-13,22.2115
2016-12-12,22.4128
2016-12-09,22.6860
2016-12-08,23.0362
2016-12-07,23.5286
2016-12-06,23.8761
2016-12-05,23.8350
2016-12-02,23.4308
2016-12-01,23.5960
2016-11-30,24.1244
2016-11-29,24.3878
2016-11-28,24.7340
2016-11-25,24.4088
2016-11-24,24.0665
2016-11-23,23.0083
2016-11-22,21.8944
2016-11-21,20.9018
2016-11-18,19.8569
2016-11-17,19.0444
2016-11-16,18.1890
2016-11-15,17.1914
2016-11-11,16.1413
2016-11-10,15.6567
2016-11-09,15.8799
2016-11-08,16.0195
2016-11-07,16.5540
2016-11-04,16.9671
2016-11-03,17.2600
2016-11-02,17.2076
2016-11-01,17.1920
2016-10-28,17.1756
2016-10-27,17.8291
2016-10-26,18.5170
2016-10-25,18.6063
2016-10-24,18.8431
2016-10-21,19.1910
2016-10-20,19.4439
2016-10-19,19.9661
2016-10-18,20.3487
2016-10-17,20.6378
2016-10-14,20.1541
2016-10-13,19.8957
2016-10-10,19.9345
2016-10-07,20.9417
2016-10-06,21.6825
2016-10-05,21.8461
2016-10-04,22.0183
2016-10-03,22.3239
2016-09-30,22.7474
2016-09-29,23.8487
2016-09-28,24.7519
2016-09-27,25.7131
2016-09-26,26.1067
2016-09-23,26.5521
2016-09-22,26.7692
2016-09-21,27.1738
2016-09-20,27.8413
2016-09-19,28.7129
2016-09-16,29.5247
2016-09-15,30.2461
2016-09-14,31.0501
2016-09-12,32.2037
2016-09-09,33.4181
2016-09-08,34.0916
2016-09-07,33.9011
2016-09-06,33.7007
2016-09-02,32.7769
2016-09-01,32.0520
2016-08-31,31.4822
2016-08-30,31.0837
2016-08-29,30.7212
2016-08-26,30.8594
2016-08-25,31.1746
2016-08-24,31.4028
2016-08-23,31.1583
2016-08-22,31.1836
2016-08-19,31.2693
2016-08-18,31.4631
2016-08-17,31.5253
2016-08-16,31.6896
2016-08-12,31.8626
2016-08-11,31.9373
2016-08-10,32.4935
2016-08-09,33.1472
2016-08-08,33.6424
2016-08-05,33.7783
2016-08-04,34.2600
2016-08-03,34.9465
2016-08-02,35.5859
2016-08-01,35.7236
2016-07-29,34.7859
2016-07-28,33.5642
2016-07-27,32.2035
2016-07-26,30.8890
2016-07-25,29.6752
2016-07-22,28.3975
2016-07-21,27.3591
2016-07-20,26.4448
2016-07-19,25.4823
2016-07-18,24.2988
2016-07-15,22.8107
2016-07-14,21.4840
2016-07-13,20.3402
2016-07-12,19.2348
2016-07-11,18.0973
2016-07-08,17.1581
2016-07-07,16.4466
2016-07-05,15.7999
2016-07-04,15.7378
2016-07-01,15.6425
2016-06-30,15.5970
2016-06-29,15.4368
2016-06-28,15.5652
2016-06-27,16.0942
2016-06-24,16.7250
2016-06-23,17.4443
2016-06-22,17.4510
2016-06-21,17.6021
2016-06-20,17.7740
2016-06-17,18.0962
2016-06-16,18.3453
2016-06-15,19.2383
2016-06-14,20.0001
2016-06-13,20.8222
2016-06-10,21.4069
2016-06-09,21.3323
2016-06-08,21.1006
2016-06-07,20.4297
2016-06-06,19.8458
2016-06-03,19.0921
2016-06-02,18.2988
2016-06-01,17.5242
2016-05-31,16.9299
2016-05-30,16.3043
2016-05-27,15.6457
2016-05-26,14.8190
2016-05-25,14.3805
2016-05-24,14.2473
2016-05-23,14.7124
2016-05-20,15.2019
2016-05-19,15.4014
2016-05-18,15.5973
2016-05-17,15.2902
2016-05-16,14.9669
2016-05-13,15.2410
2016-05-12,15.5296
2016-05-11,15.1120
2016-05-10,14.4146
2016-05-09,13.6883
2016-05-06,13.1084
2016-05-05,13.0422
2016-05-04,12.9725
2016-05-03,13.6140
2016-05-02,13.8654
2016-04-29,13.6617
2016-04-28,13.4473
2016-04-27,13.3567
2016-04-26,13.9058
2016-04-25,14.4839
2016-04-22,15.1587
2016-04-21,15.7154
2016-04-20,15.8524
2016-04-18,15.9967
2016-04-13,16.5797
2016-04-12,17.2653
2016-04-11,17.3495
2016-04-08,17.4382
2016-04-07,17.0567
2016-04-06,16.6551
2016-04-05,16.6921
2016-04-04,16.7311
2016-04-01,16.9646
2016-03-31,17.0908
2016-03-30,17.3100
2016-03-29,17.7880
2016-03-28,18.5305
2016-03-23,19.3724
2016-03-22,20.1562
2016-03-21,20.9813
2016-03-18,21.9944
2016-03-17,22.5346
2016-03-16,23.1032
2016-03-15,23.2028
2016-03-14,23.5160
2016-03-11,24.5715
2016-03-10,25.5196
2016-03-09,26.2589
2016-03-08,26.8178
2016-03-04,27.6404
2016-03-03,28.1898
2016-03-02,28.8372
2016-03-01,28.7925
2016-02-29,27.6112
2016-02-26,26.3678
2016-02-25,25.3585
2016-02-24,23.9765
2016-02-23,22.6163
2016-02-22,21.4403
2016-02-19,20.3274
2016-02-18,19.1560
2016-02-17,18.1707
2016-02-16,17.1335
2016-02-15,16.1001
2016-02-12,15.1847
2016-02-11,14.0717
2016-02-10,12.9002
2016-02-09,12.4711
2016-02-08,12.6365
2016-02-05,13.2125
2016-02-04,13.8579
2016-02-03,14.3497
2016-02-02,14.8673
2016-02-01,15.5930
2016-01-29,16.3861
2016-01-28,17.0999
2016-01-27,17.0608
2016-01-25,17.5468
2016-01-22,17.9864
2016-01-21,17.7494
2016-01-20,16.9478
2016-01-19,16.2470
2016-01-18,15.5160
2016-01-15,14.6566
2016-01-14,14.0902
2016-01-13,13.5750
2016-01-12,13.0326
2016-01-11,12.4700
2016-01-08,11.9750
2016-01-07,11.8137
2016-01-06,11.4700
2016-01-05,11.6843
2016-01-04,11.9797
2016-01-01,12.4372
2015-12-31,12.2204
2015-12-30,11.9922
2015-12-29,12.3800
2015-12-28,12.9306
2015-12-24,13.5010
2015-12-23,14.1861
2015-12-22,14.8330
2015-12-21,15.6111
2015-12-18,16.0286
2015-12-17,16.4151
2015-12-16,17.0035
2015-12-15,17.6586
2015-12-14,17.9949
2015-12-11,17.8952
2015-12-10,17.5510
2015-12-09,17.1173
2015-12-08,16.2314
2015-12-07,15.6266
2015-12-04,15.0888
2015-12-03,14.5227
2015-12-02,14.4841
2015-12-01,14.5778
2015-11-30,14.8610
2015-11-27,15.1590
2015-11-26,15.7556
2015-11-24,16.1625
2015-11-23,16.4034
2015-11-20,16.5370
2015-11-19,16.8883
2015-11-18,17.1020
2015-11-17,17.0218
2015-11-16,17.0826
2015-11-13,16.7956
2015-11-10,16.2421
2015-11-09,15.8529
2015-11-06,15.5385
2015-11-05,15.6411
2015-11-04,15.7755
2015-11-03,16.1201
2015-11-02,16.4148
2015-10-30,16.7251
2015-10-29,17.5766
2015-10-28,18.2077
2015-10-27,18.8957
2015-10-26,19.2997
2015-10-23,18.9360
2015-10-21,18.1502
2015-10-20,17.6773
2015-10-19,17.2449
2015-10-16,16.7898
2015-10-15,16.3688
2015-10-14,16.1010
2015-10-13,15.9538
2015-10-12,16.0166
2015-10-09,16.0826
2015-10-08,15.9060
2015-10-07,15.9815
2015-10-06,16.0610
2015-10-05,16.3166
2015-10-01,16.7010
2015-09-30,17.5601
2015-09-29,18.3655
2015-09-28,19.2612
2015-09-24,19.5204
2015-09-23,19.6869
2015-09-22,19.6496
2015-09-21,19.8592
2015-09-18,20.4278
2015-09-16,21.2235
2015-09-15,21.4012
2015-09-14,21.2648
2015-09-11,21.1212
2015-09-10,21.0506
2015-09-09,20.7776
2015-09-08,20.8527
2015-09-07,20.4335
2015-09-04,19.9304
2015-09-03,19.1041
2015-09-02,18.2342
2015-09-01,17.3186
2015-08-31,16.6916
2015-08-28,16.3687
2015-08-27,16.0572
2015-08-26,15.5507
2015-08-25,14.0487
2015-08-24,12.8739
2015-08-21,11.8989
2015-08-20,11.6871
2015-08-19,12.0720
2015-08-18,12.5515
2015-08-17,13.0697
2015-08-14,13.4261
2015-08-13,13.8013
2015-08-12,14.1702
2015-08-11,14.6756
2015-08-10,15.2597
2015-08-07,15.4504
2015-08-06,16.1817
2015-08-05,16.9516
2015-08-04,17.5183
2015-08-03,18.1148
2015-07-31,18.3701
2015-07-30,18.4934
2015-07-29,18.6231
2015-07-28,19.1099
2015-07-27,19.6223
2015-07-24,19.4699
2015-07-23,19.1058
2015-07-22,18.8202
2015-07-21,18.6362
2015-07-20,18.7434
2015-07-17,18.8563
2015-07-16,18.4995
2015-07-15,17.6775
2015-07-14,17.1939
