time,EMA
2016-10-04,1407.9133
2016-10-03,1405.6463
2016-09-30,1403.5985
2016-09-29,1404.7089
2016-09-28,1405.1940
2016-09-27,1403.3250
2016-09-26,1401.8118
2016-09-23,1400.5552
2016-09-22,1398.0241
2016-09-21,1396.3951
2016-09-20,1396.8367
2016-09-19,1397.1826
2016-09-16,1397.5071
2016-09-15,1397.2079
2016-09-14,1395.9561
2016-09-12,1396.3199
2016-09-09,1396.4957
2016-09-08,1394.9847
2016-09-07,1390.5252
2016-09-06,1386.6120
2016-09-02,1379.4238
2016-09-01,1373.2579
2016-08-31,1368.1377
2016-08-30,1364.1364
2016-08-29,1361.1718
2016-08-26,1359.7057
2016-08-25,1358.9431
2016-08-24,1359.0845
2016-08-23,1356.4355
2016-08-22,1354.3708
2016-08-19,1351.9099
2016-08-18,1350.0425
2016-08-17,1347.5049
2016-08-16,1345.6212
2016-08-12,1344.1286
2016-08-11,1340.5001
2016-08-10,1339.6317
2016-08-09,1339.8613
2016-08-08,1339.5625
2016-08-05,1336.6270
2016-08-04,1336.2246
2016-08-03,1337.9482
2016-08-02,1339.2849
2016-08-01,1339.0043
2016-07-29,1335.2680
2016-07-28,1331.1541
2016-07-27,1323.7755
2016-07-26,1317.0361
2016-07-25,1311.7136
2016-07-22,1304.5256
2016-07-21,1299.1440
2016-07-20,1295.6855
2016-07-19,1291.5524
2016-07-18,1286.6211
2016-07-15,1280.4549
2016-07-14,1272.0554
2016-07-13,1265.2981
2016-07-12,1258.6347
2016-07-11,1250.8331
2016-07-08,1244.2892
2016-07-07,1240.2249
2016-07-05,1234.8855
2016-07-04,1232.3155
2016-07-01,1230.1961
2016-06-30,1228.6746
2016-06-29,1226.1456
2016-06-28,1223.8873
2016-06-27,1223.3491
2016-06-24,1224.0227
2016-06-23,1224.0619
2016-06-22,1222.1158
2016-06-21,1220.4227
2016-06-20,1218.5988
2016-06-17,1217.6513
2016-06-16,1216.5831
2016-06-15,1218.1918
2016-06-14,1219.4909
2016-06-13,1221.5952
2016-06-10,1223.1053
2016-06-09,1222.2953
2016-06-08,1220.6000
2016-06-07,1216.4158
2016-06-06,1212.8333
2016-06-03,1208.7421
2016-06-02,1203.8202
2016-06-01,1197.8486
2016-05-31,1193.2695
2016-05-30,1188.4663
2016-05-27,1184.0365
2016-05-26,1176.3245
2016-05-25,1170.9376
2016-05-24,1167.1468
2016-05-23,1166.4991
2016-05-20,1167.1201
2016-05-19,1165.7538
2016-05-18,1164.6016
2016-05-17,1160.0123
2016-05-16,1154.0925
2016-05-13,1150.5970
2016-05-12,1148.9703
2016-05-11,1144.0883
2016-05-10,1137.8186
2016-05-09,1129.3258
2016-05-06,1121.4654
2016-05-05,1116.6091
2016-05-04,1111.6364
2016-05-03,1109.5981
2016-05-02,1110.6611
2016-04-29,1112.5464
2016-04-28,1115.0461
2016-04-27,1117.9983
2016-04-26,1117.4665
2016-04-25,1116.3735
2016-04-22,1116.8760
2016-04-21,1115.3472
2016-04-20,1111.8363
2016-04-18,1109.0402
2016-04-13,1107.1181
2016-04-12,1106.4779
2016-04-11,1108.2545
2016-04-08,1111.2655
2016-04-07,1114.6566
2016-04-06,1119.0783
2016-04-05,1120.9708
2016-04-04,1122.8203
2016-04-01,1124.7856
2016-03-31,1126.1788
2016-03-30,1128.3503
2016-03-29,1129.6977
2016-03-28,1129.9080
2016-03-23,1128.5404
2016-03-22,1124.9025
2016-03-21,1120.5186
2016-03-18,1117.1995
2016-03-17,1116.0994
2016-03-16,1116.7731
2016-03-15,1115.8071
2016-03-14,1115.9868
2016-03-11,1111.7696
2016-03-10,1106.8243
2016-03-09,1102.0058
2016-03-08,1098.9485
2016-03-04,1093.9904
