time,VWAP
2020-05-20 15:30,318.3813
2020-05-20 15:25,318.3756
2020-05-20 15:20,318.3707
2020-05-20 15:15,318.3690
2020-05-20 15:10,318.3683
2020-05-20 15:05,318.3640
2020-05-20 15:00,318.3531
2020-05-20 14:55,318.3484
2020-05-20 14:50,318.3418
2020-05-20 14:45,318.3398
2020-05-20 14:40,318.3399
2020-05-20 14:35,318.3421
2020-05-20 14:30,318.3458
2020-05-20 14:25,318.3521
2020-05-20 14:20,318.3565
2020-05-20 14:15,318.3649
2020-05-20 14:10,318.3741
2020-05-20 14:05,318.3802
2020-05-20 14:00,318.3856
2020-05-20 13:55,318.3874
2020-05-20 13:50,318.3907
2020-05-20 13:45,318.3908
2020-05-20 13:40,318.3898
2020-05-20 13:35,318.3909
2020-05-20 13:30,318.3960
2020-05-20 13:25,318.4044
2020-05-20 13:20,318.4131
2020-05-20 13:15,318.4181
2020-05-20 13:10,318.4205
2020-05-20 13:05,318.4233
2020-05-20 13:00,318.4206
2020-05-20 12:55,318.4205
2020-05-20 12:50,318.4244
2020-05-20 12:45,318.4424
2020-05-20 12:40,318.4576
2020-05-20 12:35,318.4597
2020-05-20 12:30,318.4605
2020-05-20 12:25,318.4632
2020-05-20 12:20,318.4684
2020-05-20 12:15,318.4630
2020-05-20 12:10,318.4531
2020-05-20 12:05,318.4429
2020-05-20 12:00,318.4307
2020-05-20 11:55,318.4182
2020-05-20 11:50,318.4025
2020-05-20 11:45,318.3877
2020-05-20 11:40,318.3720
2020-05-20 11:35,318.3559
2020-05-20 11:30,318.3344
2020-05-20 11:25,318.2971
2020-05-20 11:20,318.2695
2020-05-20 11:15,318.2421
2020-05-20 11:10,318.2161
2020-05-20 11:05,318.1895
2020-05-20 11:00,318.1799
2020-05-20 10:55,318.1744
2020-05-20 10:50,318.1724
2020-05-20 10:45,318.1719
2020-05-20 10:40,318.1669
2020-05-20 10:35,318.1592
2020-05-20 10:30,318.1759
2020-05-20 10:25,318.1787
2020-05-20 10:20,318.1643
2020-05-20 10:15,318.1490
2020-05-20 10:10,318.1228
2020-05-20 10:05,318.0833
2020-05-20 10:00,318.0334
2020-05-20 09:55,317.9649
2020-05-20 09:50,317.8523
2020-05-20 09:45,317.7137
2020-05-20 09:40,317.5572
2020-05-20 09:35,317.3617
2020-05-19 16:00,316.5603
2020-05-19 15:55,316.7339
2020-05-19 15:50,316.8258
2020-05-19 15:45,316.8617
2020-05-19 15:40,316.8869
2020-05-19 15:35,316.9234
2020-05-19 15:30,316.9496
2020-05-19 15:25,316.9703
2020-05-19 15:20,316.9981
2020-05-19 15:15,317.0062
2020-05-19 15:10,317.0148
2020-05-19 15:05,317.0310
2020-05-19 15:00,317.0789
2020-05-19 14:55,317.1436
2020-05-19 14:50,317.1455
2020-05-19 14:45,317.1482
2020-05-19 14:40,317.1514
2020-05-19 14:35,317.1539
2020-05-19 14:30,317.1583
2020-05-19 14:25,317.1637
2020-05-19 14:20,317.1663
2020-05-19 14:15,317.1669
2020-05-19 14:10,317.1663
2020-05-19 14:05,317.1653
2020-05-19 14:00,317.1666
2020-05-19 13:55,317.1653
2020-05-19 13:50,317.1637
2020-05-19 13:45,317.1606
2020-05-19 13:40,317.1563
2020-05-19 13:35,317.1521
2020-05-19 13:30,317.1480
2020-05-19 13:25,317.1440
2020-05-19 13:20,317.1392
2020-05-19 13:15,317.1341
2020-05-19 13:10,317.1294
2020-05-19 13:05,317.1264
2020-05-19 13:00,317.1238
2020-05-19 12:55,317.1204
2020-05-19 12:50,317.1171
2020-05-19 12:45,317.1135
2020-05-19 12:40,317.1121
2020-05-19 12:35,317.1130
2020-05-19 12:30,317.1176
2020-05-19 12:25,317.1205
2020-05-19 12:20,317.1265
2020-05-19 12:15,317.1364
2020-05-19 12:10,317.1350
2020-05-19 12:05,317.1327
2020-05-19 12:00,317.1295
2020-05-19 11:55,317.1265
2020-05-19 11:50,317.1216
2020-05-19 11:45,317.1212
2020-05-19 11:40,317.1260
2020-05-19 11:35,317.1233
2020-05-19 11:30,317.1126
2020-05-19 11:25,317.1039
2020-05-19 11:20,317.0965
2020-05-19 11:15,317.0826
2020-05-19 11:10,317.0770
2020-05-19 11:05,317.0715
2020-05-19 11:00,317.0566
2020-05-19 10:55,317.0307
2020-05-19 10:50,317.0011
2020-05-19 10:45,316.9957
2020-05-19 10:40,316.9974
2020-05-19 10:35,316.9750
2020-05-19 10:30,316.9522
2020-05-19 10:25,316.8953
2020-05-19 10:20,316.7895
2020-05-19 10:15,316.7164
2020-05-19 10:10,316.6277
2020-05-19 10:05,316.4463
2020-05-19 10:00,316.2997
2020-05-19 09:55,316.1130
2020-05-19 09:50,316.0531
2020-05-19 09:45,316.0722
2020-05-19 09:40,315.9907
2020-05-19 09:35,315.8083
2020-05-18 16:00,313.9382
2020-05-18 15:55,313.8734
2020-05-18 15:50,313.8193
2020-05-18 15:45,313.7684
2020-05-18 15:40,313.7210
2020-05-18 15:35,313.6853
2020-05-18 15:30,313.6567
2020-05-18 15:25,313.6407
2020-05-18 15:20,313.6245
2020-05-18 15:15,313.6159
2020-05-18 15:10,313.6028
2020-05-18 15:05,313.5907
2020-05-18 15:00,313.5751
2020-05-18 14:55,313.5608
2020-05-18 14:50,313.5458
2020-05-18 14:45,313.5344
2020-05-18 14:40,313.5191
2020-05-18 14:35,313.5085
2020-05-18 14:30,313.4962
2020-05-18 14:25,313.4816
2020-05-18 14:20,313.4653
2020-05-18 14:15,313.4499
2020-05-18 14:10,313.4336
2020-05-18 14:05,313.4170
2020-05-18 14:00,313.3970
2020-05-18 13:55,313.3804
2020-05-18 13:50,313.3541
2020-05-18 13:45,313.3197
2020-05-18 13:40,313.2793
2020-05-18 13:35,313.2457
2020-05-18 13:30,313.2077
2020-05-18 13:25,313.1512
2020-05-18 13:20,313.1165
2020-05-18 13:15,313.0742
2020-05-18 13:10,313.0471
2020-05-18 13:05,313.0095
2020-05-18 13:00,312.9494
2020-05-18 12:55,312.9228
2020-05-18 12:50,312.8978
2020-05-18 12:45,312.8759
2020-05-18 12:40,312.8427
2020-05-18 12:35,312.8135
2020-05-18 12:30,312.7903
2020-05-18 12:25,312.7534
2020-05-18 12:20,312.7273
2020-05-18 12:15,312.6878
2020-05-18 12:10,312.6607
2020-05-18 12:05,312.6334
2020-05-18 12:00,312.5978
2020-05-18 11:55,312.5779
2020-05-18 11:50,312.5578
2020-05-18 11:45,312.5378
2020-05-18 11:40,312.5108
2020-05-18 11:35,312.4834
2020-05-18 11:30,312.4514
2020-05-18 11:25,312.4172
2020-05-18 11:20,312.3796
2020-05-18 11:15,312.3492
2020-05-18 11:10,312.3155
2020-05-18 11:05,312.2631
2020-05-18 11:00,312.2130
2020-05-18 10:55,312.1766
2020-05-18 10:50,312.1302
2020-05-18 10:45,312.1001
2020-05-18 10:40,312.0645
2020-05-18 10:35,312.0428
2020-05-18 10:30,312.0170
2020-05-18 10:25,311.9755
2020-05-18 10:20,311.8326
2020-05-18 10:15,311.7587
2020-05-18 10:10,311.7468
2020-05-18 10:05,311.7160
2020-05-18 10:00,311.6436
2020-05-18 09:55,311.6245
2020-05-18 09:50,311.6523
2020-05-18 09:45,311.6326
2020-05-18 09:40,311.6047
2020-05-18 09:35,311.7400
2020-05-15 16:00,304.7177
2020-05-15 15:55,304.6539
2020-05-15 15:50,304.6067
2020-05-15 15:45,304.5591
2020-05-15 15:40,304.5205
2020-05-15 15:35,304.4793
2020-05-15 15:30,304.4264
2020-05-15 15:25,304.3986
2020-05-15 15:20,304.3759
2020-05-15 15:15,304.3500
2020-05-15 15:10,304.3250
2020-05-15 15:05,304.2926
2020-05-15 15:00,304.2629
2020-05-15 14:55,304.2456
2020-05-15 14:50,304.2161
2020-05-15 14:45,304.1962
2020-05-15 14:40,304.1791
2020-05-15 14:35,304.1561
2020-05-15 14:30,304.1447
2020-05-15 14:25,304.1206
2020-05-15 14:20,304.0819
2020-05-15 14:15,304.0645
2020-05-15 14:10,304.0080
2020-05-15 14:05,303.9808
2020-05-15 14:00,303.9047
2020-05-15 13:55,303.8914
2020-05-15 13:50,303.8790
2020-05-15 13:45,303.8698
2020-05-15 13:40,303.8603
2020-05-15 13:35,303.8398
2020-05-15 13:30,303.8218
2020-05-15 13:25,303.8035
2020-05-15 13:20,303.7878
2020-05-15 13:15,303.7595
2020-05-15 13:10,303.7204
2020-05-15 13:05,303.6995
2020-05-15 13:00,303.6713
2020-05-15 12:55,303.6556
2020-05-15 12:50,303.6456
2020-05-15 12:45,303.6342
2020-05-15 12:40,303.6079
2020-05-15 12:35,303.5975
2020-05-15 12:30,303.5816
2020-05-15 12:25,303.5594
2020-05-15 12:20,303.5356
2020-05-15 12:15,303.5228
2020-05-15 12:10,303.5091
2020-05-15 12:05,303.4983
2020-05-15 12:00,303.4961
2020-05-15 11:55,303.5032
2020-05-15 11:50,303.5136
2020-05-15 11:45,303.5233
2020-05-15 11:40,303.5341
2020-05-15 11:35,303.5409
2020-05-15 11:30,303.5470
2020-05-15 11:25,303.5505
2020-05-15 11:20,303.5580
2020-05-15 11:15,303.5689
2020-05-15 11:10,303.5755
2020-05-15 11:05,303.5912
2020-05-15 11:00,303.6198
2020-05-15 10:55,303.6031
2020-05-15 10:50,303.5735
2020-05-15 10:45,303.5295
2020-05-15 10:40,303.4899
2020-05-15 10:35,303.4253
2020-05-15 10:30,303.3601
2020-05-15 10:25,303.3109
2020-05-15 10:20,303.2569
2020-05-15 10:15,303.1628
2020-05-15 10:10,302.9868
2020-05-15 10:05,302.8335
2020-05-15 10:00,302.7465
2020-05-15 09:55,302.6749
2020-05-15 09:50,302.5453
2020-05-15 09:45,302.5547
2020-05-15 09:40,302.4694
2020-05-15 09:35,302.4300
