time,VWAP
2020-03-31 00:45,801.0300
2020-03-31 00:40,801.0463
2020-03-31 00:35,801.0869
2020-03-31 00:30,801.0785
2020-03-31 00:25,801.0822
2020-03-31 00:20,800.8295
2020-03-31 00:15,800.4591
2020-03-31 00:10,799.2586
2020-03-31 00:05,797.5035
2020-03-31 00:00,802.4833
2020-03-30 23:55,802.9738
2020-03-30 23:50,802.9029
2020-03-30 23:45,802.7163
2020-03-30 05:55,802.3814
2020-03-30 05:50,802.4491
2020-03-30 05:45,802.5401
2020-03-30 05:40,802.6480
2020-03-30 05:35,802.8242
2020-03-30 05:30,802.8965
2020-03-30 05:25,802.9853
2020-03-30 05:20,803.1646
2020-03-30 05:15,803.3632
2020-03-30 05:10,803.5084
2020-03-30 05:05,803.5801
2020-03-30 05:00,803.6048
2020-03-30 04:55,803.6561
2020-03-30 04:50,803.6831
2020-03-30 04:45,803.7152
2020-03-30 04:40,803.7632
2020-03-30 04:35,803.8643
2020-03-30 04:30,803.9766
2020-03-30 04:25,804.1124
2020-03-30 04:20,804.1840
2020-03-30 04:15,804.4055
2020-03-30 04:10,804.5022
2020-03-30 04:05,804.5474
2020-03-30 04:00,804.6301
2020-03-30 03:55,804.6857
2020-03-30 03:50,804.7266
2020-03-30 03:45,804.7744
2020-03-30 03:40,804.9004
2020-03-30 03:35,804.9948
2020-03-30 03:30,805.2214
2020-03-30 03:25,805.3781
2020-03-30 03:20,805.5868
2020-03-30 03:15,805.7327
2020-03-30 03:10,805.9876
2020-03-30 03:05,806.4341
2020-03-30 03:00,806.6924
2020-03-30 02:55,806.7618
2020-03-30 02:50,806.9038
2020-03-30 02:45,806.9971
2020-03-30 02:40,807.1337
2020-03-30 02:35,807.7378
2020-03-30 02:30,807.9681
2020-03-30 02:25,808.1902
2020-03-30 02:20,808.3655
2020-03-30 02:15,808.3703
2020-03-30 02:10,808.3969
2020-03-30 02:05,808.5063
2020-03-30 02:00,808.5615
2020-03-30 01:55,808.5335
2020-03-30 01:50,808.4840
2020-03-30 01:45,808.4563
2020-03-30 01:40,808.4261
2020-03-30 01:35,808.3792
2020-03-30 01:30,808.3461
2020-03-30 01:25,808.3256
2020-03-30 01:20,808.2670
2020-03-30 01:15,808.1802
2020-03-30 01:10,808.0397
2020-03-30 01:05,807.9963
2020-03-30 01:00,807.9796
2020-03-30 00:55,807.8313
2020-03-30 00:50,807.8533
2020-03-30 00:45,807.8899
2020-03-30 00:40,808.1011
2020-03-30 00:35,808.0995
2020-03-30 00:30,807.8866
2020-03-30 00:25,807.1274
2020-03-30 00:20,806.7204
2020-03-30 00:15,806.7091
2020-03-30 00:10,806.6092
2020-03-30 00:05,807.1200
2020-03-30 00:00,806.7567
2020-03-29 23:55,805.8610
2020-03-29 23:50,807.3944
2020-03-29 23:45,807.4000
2020-03-27 05:55,843.1828
2020-03-27 05:50,843.2314
2020-03-27 05:45,843.2614
2020-03-27 05:40,843.3126
2020-03-27 05:35,843.4121
2020-03-27 05:30,843.4689
2020-03-27 05:25,843.5244
2020-03-27 05:20,843.5097
2020-03-27 05:15,843.5072
2020-03-27 05:10,843.5034
2020-03-27 05:05,843.4496
2020-03-27 05:00,843.3564
2020-03-27 04:55,842.8187
2020-03-27 04:50,842.1924
2020-03-27 04:45,841.1441
2020-03-27 04:40,840.2519
2020-03-27 04:35,839.6388
2020-03-27 04:30,839.3083
2020-03-27 04:25,839.2109
2020-03-27 04:20,839.4645
2020-03-27 04:15,839.6991
2020-03-27 04:10,840.2499
2020-03-27 04:05,840.6710
2020-03-27 04:00,841.2673
2020-03-27 03:55,841.4971
2020-03-27 03:50,841.8126
2020-03-27 03:45,842.2273
2020-03-27 03:40,842.3117
2020-03-27 03:35,842.5900
2020-03-27 03:30,842.7576
2020-03-27 03:25,842.8274
2020-03-27 03:20,842.9089
2020-03-27 03:15,843.1588
2020-03-27 03:10,843.2590
2020-03-27 03:05,843.4627
2020-03-27 03:00,843.6964
2020-03-27 02:55,845.5711
2020-03-27 02:50,846.2262
2020-03-27 02:45,846.3681
2020-03-27 02:40,846.7025
2020-03-27 02:35,846.8514
2020-03-27 02:30,847.2367
2020-03-27 02:25,847.5587
2020-03-27 02:20,847.9863
2020-03-27 02:15,848.2818
2020-03-27 02:10,849.0835
2020-03-27 02:05,849.5061
2020-03-27 02:00,850.1172
2020-03-27 01:55,850.9232
2020-03-27 01:50,852.0960
2020-03-27 01:45,853.2607
2020-03-27 01:40,853.7814
2020-03-27 01:35,854.8373
2020-03-27 01:30,856.2673
2020-03-27 01:25,858.9362
2020-03-27 01:20,861.5229
2020-03-27 01:15,862.9934
2020-03-27 01:10,864.3249
2020-03-27 01:05,866.2029
2020-03-27 01:00,867.3095
2020-03-27 00:55,868.9130
2020-03-27 00:50,869.5224
2020-03-27 00:45,870.4872
2020-03-27 00:40,871.9450
2020-03-27 00:35,875.6782
2020-03-27 00:30,877.0593
2020-03-27 00:25,878.1512
2020-03-27 00:20,878.9428
2020-03-27 00:15,880.0224
2020-03-27 00:10,881.9504
2020-03-27 00:05,884.0658
2020-03-27 00:00,885.1867
2020-03-26 23:55,816.2088
2020-03-26 23:50,816.1350
2020-03-26 23:45,816.0548
2020-03-26 05:55,815.9772
2020-03-26 05:50,815.9704
2020-03-26 05:45,815.9180
2020-03-26 05:40,815.9034
2020-03-26 05:35,815.8927
2020-03-26 05:30,815.8339
2020-03-26 05:25,815.8195
2020-03-26 05:20,815.8039
2020-03-26 05:15,815.7958
2020-03-26 05:10,815.7875
2020-03-26 05:05,815.7853
2020-03-26 05:00,815.7791
2020-03-26 04:55,815.7767
2020-03-26 04:50,815.7766
2020-03-26 04:45,815.7765
2020-03-26 04:40,815.7764
2020-03-26 04:35,815.7763
2020-03-26 04:30,815.7778
2020-03-26 04:25,815.7806
2020-03-26 04:20,815.7815
2020-03-26 04:15,815.7835
2020-03-26 04:10,815.7851
2020-03-26 04:05,815.7928
2020-03-26 04:00,815.8005
2020-03-26 03:55,815.8079
2020-03-26 03:50,815.8216
2020-03-26 03:45,815.8238
2020-03-26 03:40,815.8236
2020-03-26 03:35,815.8243
2020-03-26 03:30,815.8255
2020-03-26 03:25,815.8277
2020-03-26 03:20,815.8268
2020-03-26 03:15,815.8274
2020-03-26 03:10,815.8291
2020-03-26 03:05,815.8291
2020-03-26 03:00,815.8290
2020-03-26 02:55,815.8298
2020-03-26 02:50,815.8332
2020-03-26 02:45,815.8334
2020-03-26 02:40,815.8335
2020-03-26 02:35,815.8319
2020-03-26 02:30,815.8307
2020-03-26 02:25,793.5321
2020-03-26 02:20,793.2194
2020-03-26 02:15,792.9558
2020-03-26 02:10,792.7688
2020-03-26 02:05,792.6477
2020-03-26 02:00,792.6831
2020-03-26 01:55,792.7587
2020-03-26 01:50,792.8897
2020-03-26 01:45,793.4260
2020-03-26 01:40,793.6221
2020-03-26 01:35,793.7554
2020-03-26 01:30,793.8155
2020-03-26 01:25,793.8683
2020-03-26 01:20,793.9987
2020-03-26 01:15,794.2126
2020-03-26 01:10,794.2480
2020-03-26 01:05,794.0724
2020-03-26 01:00,793.7036
2020-03-26 00:55,793.1361
2020-03-26 00:50,792.0606
2020-03-26 00:45,790.1237
2020-03-26 00:40,788.8508
2020-03-26 00:35,788.3762
2020-03-26 00:30,788.4240
2020-03-26 00:25,789.2735
2020-03-26 00:20,789.9729
2020-03-26 00:15,790.2406
2020-03-26 00:10,788.8803
2020-03-26 00:05,789.0021
2020-03-26 00:00,789.1300
2020-03-25 23:55,709.6561
2020-03-25 23:50,708.6341
2020-03-25 23:45,707.5895
2020-03-25 05:55,706.3097
2020-03-25 05:50,704.7901
2020-03-25 05:45,704.5136
2020-03-25 05:40,703.8246
2020-03-25 05:35,702.7547
2020-03-25 05:30,700.8432
2020-03-25 05:25,699.6454
2020-03-25 05:20,699.3204
2020-03-25 05:15,698.8794
2020-03-25 05:10,698.2360
2020-03-25 05:05,695.9964
2020-03-25 05:00,694.7092
2020-03-25 04:55,693.3053
2020-03-25 04:50,691.5601
2020-03-25 04:45,690.8831
2020-03-25 04:40,690.5171
2020-03-25 04:35,690.1996
2020-03-25 04:30,689.6806
2020-03-25 04:25,689.3285
2020-03-25 04:20,688.8927
2020-03-25 04:15,688.4646
2020-03-25 04:10,686.6459
2020-03-25 04:05,683.4352
2020-03-25 04:00,683.1202
2020-03-25 03:55,682.8642
2020-03-25 03:50,682.5115
2020-03-25 03:45,681.5561
2020-03-25 03:40,680.2209
2020-03-25 03:35,679.2388
2020-03-25 03:30,678.7076
2020-03-25 03:25,678.5402
2020-03-25 03:20,678.2013
2020-03-25 03:15,677.7796
2020-03-25 03:10,677.1915
2020-03-25 03:05,676.3406
2020-03-25 03:00,675.8696
2020-03-25 02:55,675.2301
2020-03-25 02:50,674.6636
2020-03-25 02:45,674.3709
2020-03-25 02:40,674.1554
2020-03-25 02:35,673.7695
2020-03-25 02:30,673.6411
2020-03-25 02:25,673.3450
2020-03-25 02:20,672.9934
2020-03-25 02:15,672.4042
2020-03-25 02:10,672.1276
2020-03-25 02:05,672.0501
2020-03-25 02:00,671.9841
