time,SMA
2010-09-27,851.1788
2010-09-24,846.8688
2010-09-23,843.4410
2010-09-22,840.1744
2010-09-21,837.2055
2010-09-20,833.6089
2010-09-17,830.7100
2010-09-16,827.5167
2010-09-15,824.3833
2010-09-14,821.2578
2010-09-13,818.3011
2010-09-09,816.1900
2010-09-08,814.4578
2010-09-07,813.3089
2010-09-06,812.2122
2010-09-03,811.6978
2010-09-02,810.9566
2010-09-01,810.2500
2010-08-31,809.6756
2010-08-30,809.0767
2010-08-27,808.9367
2010-08-26,808.1556
2010-08-25,807.2078
2010-08-24,806.6234
2010-08-23,806.6711
2010-08-20,807.7111
2010-08-19,809.2289
2010-08-18,811.6555
2010-08-17,814.3678
2010-08-16,817.1833
2010-08-13,819.5055
2010-08-12,820.8822
2010-08-11,822.4211
2010-08-10,823.9811
2010-08-09,824.2088
2010-08-06,824.5444
2010-08-05,824.9333
2010-08-04,825.1333
2010-08-03,824.6822
2010-08-02,824.9644
2010-07-30,824.4388
2010-07-29,824.2011
2010-07-28,823.5911
2010-07-27,823.1411
2010-07-26,821.6011
2010-07-23,818.7200
2010-07-22,814.8078
2010-07-21,811.6945
2010-07-20,808.3600
2010-07-19,806.5600
2010-07-16,805.3212
2010-07-15,803.7090
2010-07-14,801.5168
2010-07-13,797.8668
2010-07-12,795.3834
2010-07-09,792.6956
2010-07-08,789.5445
2010-07-07,786.2945
2010-07-06,783.1233
2010-07-05,779.3211
2010-07-02,776.0034
2010-07-01,773.3822
2010-06-30,770.4645
2010-06-29,766.5667
2010-06-28,762.1001
2010-06-25,758.5123
2010-06-24,755.5089
2010-06-23,752.0045
2010-06-22,748.3856
2010-06-21,742.5478
2010-06-18,737.9222
2010-06-17,733.6956
2010-06-16,730.7533
2010-06-15,728.9256
2010-06-14,727.4267
2010-06-11,725.2256
2010-06-10,721.9434
2010-06-09,719.6989
2010-06-08,717.8001
2010-06-07,715.9356
2010-06-04,713.8890
2010-06-03,710.5668
2010-06-02,707.5134
2010-06-01,705.4256
2010-05-31,704.5689
2010-05-28,703.7489
2010-05-27,703.3544
2010-05-26,702.6789
2010-05-25,702.4522
2010-05-24,703.9344
2010-05-21,703.7411
2010-05-20,703.9578
2010-05-19,702.3945
2010-05-18,700.9967
2010-05-17,699.4555
2010-05-14,698.7666
2010-05-13,699.6844
2010-05-12,699.6633
2010-05-11,700.6021
2010-05-10,702.0388
2010-05-07,704.1332
2010-05-06,706.4599
2010-05-05,709.1243
2010-05-04,711.6454
2010-05-03,713.7132
2010-04-30,715.0055
2010-04-29,715.4055
2010-04-28,716.3033
2010-04-27,717.7910
2010-04-26,718.0210
2010-04-23,718.4743
2010-04-22,718.3277
2010-04-21,719.3154
2010-04-20,720.3643
2010-04-19,720.9987
2010-04-16,722.0898
2010-04-15,722.6876
2010-04-13,722.3243
2010-04-12,721.5410
2010-04-09,720.7821
2010-04-08,719.3210
2010-04-07,718.5299
2010-04-06,717.6322
2010-04-05,716.2111
2010-04-01,714.8333
2010-03-31,713.1910
2010-03-30,712.2088
2010-03-29,710.5966
2010-03-26,707.8821
2010-03-25,704.8644
2010-03-23,701.4866
2010-03-22,698.7300
2010-03-19,695.5789
2010-03-18,692.3678
2010-03-17,689.2001
2010-03-16,685.2679
2010-03-15,681.5946
2010-03-12,679.2301
2010-03-11,676.3590
2010-03-10,673.8823
2010-03-09,670.9734
2010-03-08,667.6612
2010-03-05,663.6690
2010-03-04,660.5656
2010-03-03,657.5523
2010-03-02,653.5712
2010-02-26,649.9012
2010-02-25,646.7501
2010-02-24,644.4024
2010-02-23,643.5190
2010-02-22,643.5801
2010-02-19,643.2501
2010-02-18,644.3401
2010-02-17,647.9012
2010-02-16,651.6612
2010-02-15,656.2867
2010-02-11,661.1467
2010-02-10,666.0257
2010-02-09,671.3046
2010-02-08,676.0890
